LAT,LON
39.34871464,24.07471921
39.34931407,24.07454796
39.34959983,24.07450289
39.35035259,24.07438572
39.35058259,24.07440375
39.35081957,24.07443079
39.35196958,24.07468316
39.35206019,24.07474625
39.35249928,24.07503468
39.3527014,24.07521495
39.35441591,24.07688242
39.35556587,24.07827048
39.3559004,24.07876622
39.3590435,24.08411115
39.35909925,24.08424635
39.35911319,24.08438155
39.3591341,24.08453478
39.35912713,24.08453478
39.35912713,24.08453478
39.3591341,24.08466998
39.35911319,24.08473307
39.35906441,24.08499446
39.3589529,24.08548118
39.35894593,24.08548118
39.358932,24.08555329
39.358932,24.08554428
39.35872989,24.08648167
39.35861142,24.08679713
39.35742667,24.08987971
39.35561466,24.0933138
39.35301503,24.09745094
39.35275019,24.09774838
39.35120291,24.09937079
39.35074987,24.09966823
39.35015046,24.10000173
39.34966953,24.10020002
39.34723001,24.10092109
39.34607991,24.1012636
39.34488101,24.10168723
39.34386332,24.10188552
39.34306867,24.10194861
39.34191851,24.10181341
39.34113081,24.10177736
39.33978543,24.10188552
39.33838426,24.10206579
39.33633473,24.10206579
39.3357352,24.10220099
39.33528206,24.10233619
39.33385291,24.10278686
39.33318364,24.10303022
39.33291872,24.1030843
39.33254922,24.10312035
39.33056924,24.10320147
39.33048557,24.10323753
39.33041586,24.10326457
39.33019973,24.10333667
39.32985113,24.10343582
39.32976747,24.10348089
39.32961409,24.10358003
39.32946767,24.10365214
39.32920274,24.10375129
39.32881928,24.10381438
39.32736908,24.10401268
39.32688102,24.10396761
39.32608619,24.10378734
39.32529831,24.10349891
39.32529831,24.10349891
39.32411997,24.10312937
39.32148431,24.10265166
39.32101713,24.10266968
39.31866725,24.1028139
39.31841622,24.102886
39.31783048,24.10306627
39.31771891,24.10312937
39.31723079,24.10338174
39.3169937,24.10348089
39.316917,24.10353497
39.31596863,24.104229
39.31591982,24.10428308
39.31588495,24.10434617
39.31578035,24.10451743
39.31571759,24.10465263
39.31571062,24.10469769
39.31571062,24.10471572
39.31571062,24.10475177
39.31571759,24.10477881
39.3156618,24.10491401
39.3156618,24.10491401
39.31564786,24.10495007
39.31562694,24.10496809
39.31559904,24.10498612
39.31553628,24.10500415
39.31552931,24.10499513
39.31552931,24.10499513
39.31549444,24.10498612
39.31549444,24.10498612
39.31544563,24.10496809
39.3154526,24.10496809
39.31541774,24.10495007
39.31536892,24.10493204
39.31465066,24.10467967
39.31324898,24.10408478
39.31286544,24.10383241
39.30805347,24.10014594
39.30444776,24.09672086
39.30283664,24.0948641
39.30185321,24.0939177
39.30036758,24.09211502
39.29713116,24.08763538
39.2967824,24.08713063
39.29325284,24.08174965
39.29256923,24.08033455
39.29090203,24.0765309
39.29088111,24.07650386
39.29076949,24.07617037
39.29023235,24.07436769
39.29023235,24.07436769
39.29023235,24.07429559
39.29016957,24.07407025
39.28998122,24.07340326
39.28961847,24.0723487
39.28945105,24.07179888
39.28945105,24.07173579
39.28938129,24.07114992
39.28929758,24.0708705
39.2891162,24.07032069
39.28905342,24.07018549
39.28875345,24.06961765
39.28864881,24.06946442
39.28859998,24.06940132
39.28740009,24.0673643
39.2866327,24.06578696
39.28541883,24.06288466
39.28168637,24.05516921
39.28124684,24.05375411
39.28118405,24.05353779
39.28114916,24.05348371
39.28108637,24.05340259
39.28093288,24.05320429
39.28078637,24.05308712
39.28066776,24.05301501
39.28018636,24.05268152
39.27939797,24.05216776
39.27925145,24.05203255
39.2789026,24.05171709
39.27828164,24.05106812
39.27788395,24.05053633
39.27720019,24.04948177
39.2760629,24.04741771
39.27576287,24.04667861
39.27541401,24.04561503
39.27531632,24.04536266
39.27499536,24.04441625
39.27489768,24.04396559
39.27486977,24.0437042
39.27484186,24.04346084
39.27482791,24.0431003
39.27483488,24.04211784
39.27482791,24.04173027
39.27481395,24.0416852
39.27479302,24.04156803
39.27473022,24.04129763
39.27447904,24.04056754
39.27439531,24.04036925
39.27390688,24.03935074
39.27379524,24.03917948
39.27379524,24.03917948
39.27369756,24.03908034
39.27288118,24.03814295
39.27265092,24.03796268
39.27248346,24.03786353
39.27225319,24.03771932
39.27184849,24.03733174
39.27094836,24.03646646
39.27016684,24.03560118
39.26935042,24.03485307
39.2691969,24.03463674
39.26876427,24.03408693
39.26745239,24.03263578
39.26715233,24.03236537
39.26686622,24.03220313
39.26681737,24.03218511
39.26676853,24.03218511
39.26669874,24.03218511
39.26660105,24.03218511
39.26643357,24.03221215
39.26618235,24.0322482
39.26579855,24.03226623
39.26558222,24.03232932
39.26543567,24.03240143
39.2652333,24.03248255
39.26519841,24.03248255
39.26516352,24.03248255
39.26514956,24.03246452
39.26506582,24.03241945
39.26473086,24.03232932
39.26446568,24.03226623
39.26394229,24.03226623
39.26394229,24.0322482
39.26394927,24.03223017
39.26394927,24.03221215
39.26394927,24.03220313
39.26394927,24.03216708
39.26394927,24.03213103
39.26394927,24.03206793
39.26394927,24.03203188
39.26396323,24.03191471
39.26396323,24.03186964
39.26398416,24.03156318
39.26396323,24.03148206
39.26391438,24.0313018
39.26385157,24.03113054
39.26381668,24.03106745
39.26376783,24.03098633
39.26355149,24.0306979
39.26226045,24.02912957
39.26226045,24.02912957
39.26141603,24.02779559
39.26081585,24.0265878
39.26058555,24.02594785
39.26023661,24.02468598
39.2596783,24.02286528
39.25960153,24.02268501
39.25696344,24.01705165
39.25595145,24.01491548
39.25531633,24.01340124
39.25481382,24.011896
39.25448578,24.01112987
39.25439505,24.01074229
39.25412983,24.00961562
39.25403212,24.00921903
39.25386461,24.00867823
39.2537669,24.00841684
39.25341094,24.00745241
39.25331323,24.00704681
39.25260131,24.00482952
39.2518824,24.00239591
39.25170093,24.00184609
39.2514357,24.00098081
39.25040269,23.99693381
39.25040269,23.99693381
39.24997692,23.99532943
39.24983034,23.9947706
39.2496349,23.99398643
39.24941852,23.99298595
39.24936966,23.9926164
39.2492161,23.99157085
39.24876938,23.98980423
39.24865072,23.98929948
39.2484134,23.98814577
39.24823192,23.98755088
39.2481342,23.98718134
39.24786198,23.9861448
39.24770143,23.98573018
39.24754787,23.98533359
39.24747807,23.98506319
39.24738035,23.98470266
39.24728263,23.98431508
39.24723377,23.98403567
39.24715,23.98372921
39.24675213,23.98241326
39.24488141,23.97708636
39.24376454,23.97463472
39.24343645,23.9739497
39.24263369,23.97188564
39.24252898,23.97169636
39.24252898,23.97169636
39.24250803,23.97167833
39.24222881,23.97126372
39.24174714,23.97061476
39.24101416,23.9697675
39.24017646,23.96896531
39.23899669,23.968082
39.23595989,23.96599991
39.23387944,23.9643775
39.22617843,23.95929396
39.22582931,23.95916777
39.22549416,23.95907764
39.22234506,23.95854585
39.22217748,23.95856388
39.21736626,23.95913172
39.21356035,23.96011418
39.21074594,23.96101551
39.21044563,23.96109663
39.21034786,23.96118677
39.21025009,23.96128592
39.2097682,23.9617456
39.20927932,23.96233147
39.20873458,23.96311563
39.20865077,23.96318774
39.20858093,23.9632328
39.20846918,23.96331392
39.20835045,23.96338603
39.20811998,23.96350321
39.20797332,23.9635663
39.20671617,23.96429638
39.20653458,23.96438652
39.20619934,23.96453073
39.204118,23.96523377
39.20325193,23.96550417
39.20306334,23.96560332
39.20281888,23.96576556
39.20274904,23.96583767
39.20223217,23.96623426
39.20206454,23.96631538
39.20149878,23.96654973
39.20114955,23.96672098
39.20094699,23.96684717
39.20054886,23.96718066
39.19989927,23.96782061
39.19973163,23.96804595
39.19959892,23.96825325
39.19899821,23.96918163
39.1976012,23.9708491
39.19743356,23.9710474
39.19738467,23.97114655
39.19738467,23.97114655
39.19736371,23.97121865
39.19734974,23.97128175
39.19731481,23.97147103
39.19730084,23.97161524
39.19726592,23.97208394
39.19726592,23.97233631
39.19730084,23.97265178
39.19733577,23.97276895
39.19736371,23.97285007
39.19741959,23.97293119
39.19753135,23.97323765
39.19753135,23.97326469
39.19753135,23.97328271
39.19751738,23.97330074
39.19751738,23.97331877
39.19750341,23.97331877
39.19748246,23.97331877
39.19746849,23.9733368
39.19744753,23.97334581
39.19741959,23.97336384
39.19731481,23.97345397
39.19726592,23.97351706
39.19723099,23.97358016
39.19708431,23.97385056
39.19697953,23.97406688
39.19622513,23.97561718
39.19611336,23.97581547
39.19602954,23.97595067
39.19594572,23.97611291
39.19593175,23.97616699
39.19593175,23.97619403
39.19589682,23.97628417
39.19587586,23.97629318
39.19586888,23.97632022
39.19581998,23.9764374
39.19581998,23.97646444
39.19583395,23.97650049
39.19583395,23.97651852
39.19584792,23.97651852
39.19584792,23.97653654
39.19586888,23.97654556
39.19589682,23.97658161
39.19589682,23.97659964
39.19593175,23.97661766
39.19596667,23.97663569
39.19598064,23.97663569
39.1960016,23.97650049
39.19603652,23.97661766
39.19605049,23.97661766
39.19605049,23.97661766
39.19609939,23.97656358
39.19609939,23.97654556
39.19611336,23.97651852
39.19611336,23.97648246
39.19609939,23.97644641
39.19609939,23.9764374
39.19609241,23.97642838
39.19607844,23.97641036
39.19605049,23.97640134
39.19602954,23.97638332
39.1960016,23.97636529
39.19596667,23.97636529
39.19591777,23.97636529
39.19586888,23.97636529
39.19579903,23.97636529
39.1956663,23.97638332
39.19553358,23.97640134
39.19511446,23.97648246
39.19504461,23.97652753
39.1950027,23.97656358
39.19496777,23.97659964
39.19494682,23.97662668
39.19491189,23.97668076
39.19489792,23.97671681
39.19488395,23.9767799
39.19486299,23.97685201
39.19484204,23.97689708
39.19484204,23.97693313
39.19481409,23.97734775
39.19482806,23.9772486
39.19483505,23.97732972
39.19483505,23.97732972
39.19484204,23.97732972
39.19484902,23.97732972
39.19484204,23.97732972
39.19484902,23.97732972
39.19484204,23.97731169
39.19484902,23.97732071
39.19484204,23.97731169
39.19484902,23.97732071
39.19484204,23.97731169
39.19484902,23.97732071
39.19484204,23.97731169
39.19484902,23.97732071
39.19486299,23.97731169
39.19486299,23.97731169
39.1950027,23.97720353
39.19500968,23.97717649
39.19506557,23.97718551
39.19506557,23.97718551
39.19507954,23.97717649
39.19511446,23.97717649
39.19512843,23.97717649
39.19514939,23.97720353
39.19514939,23.97720353
39.19516336,23.97721255
39.19519829,23.97721255
39.19519829,23.97721255
39.19519829,23.97721255
39.19519829,23.97721255
39.19512843,23.97721255
39.19519829,23.97720353
39.19517733,23.97720353
39.19517733,23.97720353
39.19517733,23.97720353
39.19517733,23.97720353
39.19517733,23.97720353
39.19514939,23.97717649
39.19499571,23.97716748
39.19509351,23.97716748
39.19507954,23.97716748
39.19507954,23.97714945
39.19506557,23.97713143
39.19506557,23.97713143
39.19506557,23.9771134
39.1950516,23.97708636
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19502365,23.97696017
39.19500968,23.97695116
39.19500968,23.97695116
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.1950027,23.97687905
39.19499571,23.97687905
39.19501667,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19500968,23.97693313
39.19506557,23.97689708
39.19506557,23.97689708
39.19506557,23.9769151
39.19508652,23.97693313
39.19508652,23.97695116
39.19506557,23.97695116
39.19506557,23.97696918
39.19506557,23.97698721
39.19506557,23.97695116
39.19500968,23.97696017
39.1950027,23.97695116
39.1950027,23.97693313
39.1950027,23.9769151
39.19498174,23.97689708
39.19496777,23.97687004
39.19494682,23.97685201
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19498174,23.97689708
39.1950027,23.97689708
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19498174,23.97687905
39.19497476,23.97687905
39.19498174,23.97689708
39.19497476,23.97689708
39.19496777,23.97689708
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19496777,23.97687905
39.19498174,23.97687905
39.19498174,23.97689708
39.1950027,23.97689708
39.1950027,23.97687905
39.19498174,23.97687905
39.19494682,23.97687004
39.19493284,23.97685201
39.19494682,23.97685201
39.19496777,23.97685201
39.19496777,23.97687004
39.19496777,23.97687004
39.19501667,23.97687905
39.19499571,23.97687905
39.1950027,23.97687905
39.1950516,23.97693313
39.1950027,23.97689708
39.19501667,23.97689708
39.19503064,23.97695116
39.19503064,23.97693313
39.19501667,23.97693313
39.19500968,23.97693313
39.1950027,23.97693313
39.19491887,23.97693313
39.19491887,23.9769151
39.19488395,23.97689708
39.19488395,23.97687905
39.19488395,23.97687905
39.19489792,23.97683398
39.19489792,23.97683398
39.19489792,23.97683398
39.19489792,23.97683398
39.19489792,23.97685201
39.19489792,23.97685201
39.19489792,23.97685201
39.19489792,23.97685201
39.19489792,23.97687905
39.19489792,23.97686102
39.19498174,23.97679793
39.19498174,23.97679793
39.19498174,23.97679793
39.19498174,23.97679793
39.1950027,23.97681596
39.1950027,23.97681596
39.1950027,23.97681596
39.1950027,23.97681596
39.1950027,23.97681596
39.19499571,23.97683398
39.19500968,23.97683398
39.19500968,23.97683398
39.19500968,23.97685201
39.19500968,23.97686102
39.19502365,23.97687905
39.19499571,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.19501667,23.97689708
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.1950027,23.97687004
39.19494682,23.97681596
39.19494682,23.97681596
39.19494682,23.97681596
39.19494682,23.97681596
39.19494682,23.97681596
39.19494682,23.97681596
39.19498174,23.97685201
39.19498174,23.97685201
39.19498174,23.97685201
39.19498174,23.97685201
39.19498174,23.97685201
39.19498174,23.97685201
39.1950027,23.97685201
39.1950027,23.97685201
39.19501667,23.97685201
39.19501667,23.97685201
39.19501667,23.97685201
39.19501667,23.97685201
39.19501667,23.97685201
39.19501667,23.97685201
39.19499571,23.97685201
39.1950027,23.97685201
39.19499571,23.97683398
39.1950027,23.97683398
39.19503064,23.97685201
39.19502365,23.97685201
39.19502365,23.97686102
39.19504461,23.97686102
39.19504461,23.97686102
39.19504461,23.97686102
39.1950516,23.97687004
39.1950516,23.97687004
39.1950516,23.97687905
39.19504461,23.97687905
39.19503064,23.97687004
39.19502365,23.97686102
39.19502365,23.97686102
39.19502365,23.97686102
39.19502365,23.97686102
39.19503064,23.97687004
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.97693313
39.19501667,23.9769151
39.19501667,23.9769151
39.1950027,23.9769151
39.19501667,23.97689708
39.19501667,23.97689708
39.19501667,23.97689708
39.19498174,23.97687905
39.1950027,23.97687905
39.1950027,23.97687905
39.1950027,23.97687905
39.19500968,23.97689708
39.19500968,23.97689708
39.19494682,23.97686102
39.19502365,23.97685201
39.19502365,23.97685201
39.19503064,23.97685201
39.19502365,23.97685201
39.19503064,23.97685201
39.19502365,23.97685201
39.19503064,23.97685201
39.19502365,23.97685201
39.19504461,23.97686102
39.19504461,23.97686102
39.19506557,23.97687905
39.1950516,23.97687905
39.1950516,23.97687905
39.19504461,23.97687905
39.19502365,23.97686102
39.19502365,23.97686102
39.1950027,23.97689708
39.1950027,23.97689708
39.19501667,23.97687905
39.19498174,23.97687905
39.19497476,23.97687905
39.19496777,23.97687004
39.19496777,23.97686102
39.19498174,23.97687004
39.19496777,23.97686102
39.19496777,23.97686102
39.19496777,23.97686102
39.19494682,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19496777,23.97683398
39.19498174,23.97685201
39.19497476,23.97685201
39.19497476,23.97685201
39.19499571,23.97686102
39.1950027,23.97687004
39.19499571,23.97686102
39.19497476,23.97685201
39.19497476,23.97685201
39.19497476,23.97685201
39.19497476,23.97685201
39.19497476,23.97685201
39.19498174,23.97687004
39.19497476,23.97686102
39.19498174,23.97687004
39.19498174,23.97687004
39.19497476,23.97686102
39.19498174,23.97687004
39.19497476,23.97686102
39.19498174,23.97687004
39.19496777,23.97687905
39.19497476,23.97686102
39.19497476,23.97686102
39.1950027,23.97687905
39.1950027,23.97683398
39.19494682,23.97687004
39.19498174,23.97685201
39.19499571,23.97687905
39.19501667,23.97687905
39.1950027,23.97687905
39.19498174,23.97687905
39.19498174,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19497476,23.97687905
39.19496777,23.97686102
39.19494682,23.97683398
39.19494682,23.97685201
39.19494682,23.97681596
39.19493284,23.97681596
39.19493284,23.97681596
39.19493284,23.97683398
39.19491189,23.97685201
39.19491189,23.97685201
39.19491189,23.97685201
39.19491189,23.97685201
39.19491189,23.97683398
39.19491189,23.97683398
39.19489792,23.97681596
39.19491189,23.97683398
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19496777,23.97689708
39.19494682,23.97687905
39.19494682,23.97687905
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19489792,23.97686102
39.19491189,23.97686102
39.19491887,23.97683398
39.19491189,23.97683398
39.19491887,23.97681596
39.19493284,23.97681596
39.19494682,23.97681596
39.19496777,23.97681596
39.19498174,23.97683398
39.19494682,23.97683398
39.19494682,23.97683398
39.1950516,23.97693313
39.19501667,23.97687905
39.19500968,23.97687905
39.19500968,23.97687905
39.19500968,23.97687905
39.19500968,23.97687905
39.19500968,23.97687905
39.19500968,23.97687905
39.19501667,23.97687004
39.19501667,23.97687004
39.19500968,23.97686102
39.19498174,23.97687004
39.19497476,23.97686102
39.19497476,23.97686102
39.19497476,23.97686102
39.19497476,23.97686102
39.19497476,23.97686102
39.19497476,23.97685201
39.19497476,23.97685201
39.19500968,23.97686102
39.19500968,23.97686102
39.19503064,23.97687004
39.19506557,23.97687905
39.19508652,23.97687905
39.19510049,23.97689708
39.19506557,23.97689708
39.19506557,23.97689708
39.19506557,23.97687905
39.1950516,23.97687905
39.19506557,23.97687905
39.1950516,23.97687905
39.19504461,23.97687905
39.1950516,23.97685201
39.19503064,23.97685201
39.1950516,23.97687905
39.19503064,23.97685201
39.1950516,23.97687004
39.1950027,23.97683398
39.19498174,23.97683398
39.19498174,23.97681596
39.1950027,23.97681596
39.19501667,23.97681596
39.1950027,23.97683398
39.19501667,23.97683398
39.19501667,23.97685201
39.19501667,23.97687004
39.19500968,23.97686102
39.19497476,23.97683398
39.19496777,23.97683398
39.1950027,23.97685201
39.19489792,23.97681596
39.19489792,23.97681596
39.19486998,23.97679793
39.19486299,23.97681596
39.19484902,23.97681596
39.19484204,23.97681596
39.19486998,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19486299,23.97681596
39.19488395,23.97681596
39.19489792,23.97681596
39.19493284,23.97681596
39.19494682,23.97681596
39.19496777,23.97683398
39.1950027,23.97683398
39.19500968,23.97683398
39.19506557,23.97687004
39.19508652,23.97687004
39.19509351,23.97687905
39.19509351,23.97689708
39.19506557,23.97686102
39.19510049,23.97693313
39.19506557,23.97687905
39.19510049,23.97693313
39.19509351,23.97693313
39.19508652,23.97693313
39.19508652,23.97693313
39.19507954,23.97695116
39.19513542,23.97695116
39.19511446,23.97695116
39.19514939,23.97696918
39.19512843,23.97695116
39.19513542,23.97695116
39.19511446,23.97695116
39.19511446,23.97695116
39.19491887,23.97687004
39.19493284,23.97687004
39.19494682,23.97687905
39.19494682,23.97687905
39.19493284,23.97683398
39.19494682,23.97683398
39.19496777,23.97685201
39.1950027,23.97685201
39.19496777,23.97685201
39.19496777,23.97685201
39.19501667,23.97687905
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19493284,23.97686102
39.19491887,23.97685201
39.19491887,23.97687004
39.19491189,23.97686102
39.19491189,23.97686102
39.19491189,23.97686102
39.19491189,23.97686102
39.19483505,23.97683398
39.19493284,23.97687905
39.1950027,23.97698721
39.19500968,23.97716748
39.19500968,23.97716748
39.19500968,23.97716748
39.1950516,23.97713143
39.19504461,23.97713143
39.19501667,23.97716748
39.19501667,23.97714945
39.19503064,23.97714945
39.19502365,23.97714945
39.19504461,23.97713143
39.19504461,23.97713143
39.19504461,23.97713143
39.19504461,23.97713143
39.19504461,23.97713143
39.19504461,23.9769782
39.19504461,23.9769782
39.19504461,23.9769782
39.19504461,23.9769782
39.19502365,23.97693313
39.19502365,23.97693313
39.19502365,23.97693313
39.19503064,23.97695116
39.1950516,23.97695116
39.19504461,23.97695116
39.19507954,23.97696017
39.19506557,23.97696017
39.19506557,23.97696017
39.19506557,23.97696017
39.1950516,23.97687004
39.19506557,23.9769151
39.19508652,23.97689708
39.19508652,23.97689708
39.19496777,23.97679793
39.19501667,23.97687905
39.19496777,23.97679793
39.19498174,23.97679793
39.1950027,23.97679793
39.19503064,23.97681596
39.1950516,23.97683398
39.1950516,23.97685201
39.19503064,23.97683398
39.19503064,23.97685201
39.19501667,23.97687004
39.19501667,23.97687004
39.19501667,23.97687004
39.19501667,23.97687905
39.1950027,23.97685201
39.1950027,23.97685201
39.1950027,23.97687004
39.19500968,23.97687905
39.19500968,23.97687905
39.19499571,23.97686102
39.19499571,23.97686102
39.19499571,23.97686102
39.19497476,23.97686102
39.19501667,23.97687905
39.1950516,23.97689708
39.19501667,23.97687905
39.19501667,23.97689708
39.19503064,23.97689708
39.19506557,23.9769151
39.19506557,23.97693313
39.19508652,23.97695116
39.19496777,23.97686102
39.19496777,23.97689708
39.19496777,23.97689708
39.19496777,23.9769151
39.19496777,23.97695116
39.19496777,23.97698721
39.19494682,23.97701425
39.19494682,23.97701425
39.19494682,23.9771134
39.19494682,23.97710439
39.19494682,23.97709537
39.19496777,23.97710439
39.19496777,23.97710439
39.19496777,23.97710439
39.19497476,23.97707734
39.19497476,23.97707734
39.19501667,23.97706833
39.19503064,23.97706833
39.19503064,23.97706833
39.19508652,23.97706833
39.19510049,23.97706833
39.19513542,23.97708636
39.19516336,23.97710439
39.19508652,23.97708636
39.19513542,23.97708636
39.19511446,23.97706833
39.19506557,23.97701425
39.19503064,23.97695116
39.19496777,23.97685201
39.19493284,23.97677089
39.19481409,23.97641937
39.19478615,23.97630219
39.1947652,23.97611291
39.19444387,23.97469781
39.194381,23.9745536
39.1943321,23.97442741
39.1938501,23.97349904
39.19344495,23.97301231
39.19338208,23.97298527
39.19334016,23.97296725
39.19333318,23.97296725
39.19322839,23.97294922
39.19322839,23.97294922
39.19320045,23.97294922
39.19301883,23.97296725
39.19278132,23.97298527
39.19216658,23.97303034
39.19148199,23.97316554
39.19141912,23.97320159
39.19139117,23.97320159
39.1914261,23.97320159
39.1914261,23.97320159
39.1914261,23.97320159
39.19143309,23.97320159
39.1914261,23.97320159
39.19143309,23.97320159
39.19144706,23.97318357
39.19144706,23.97318357
39.19144706,23.97318357
39.19149596,23.97320159
39.19153089,23.97320159
39.19154486,23.97321962
39.19161472,23.97322863
39.19162869,23.97324666
39.19164965,23.97326469
39.19166362,23.97330074
39.19169855,23.9733368
39.19171252,23.97336384
39.19171252,23.97336384
39.19164266,23.97330074
39.19171252,23.97334581
39.19171252,23.97330976
39.19171252,23.97330976
39.19169855,23.97328271
39.19167759,23.97318357
39.19167759,23.97314751
39.19166362,23.97306639
39.19167759,23.97293119
39.19167759,23.97283205
39.19169855,23.97221012
39.19169855,23.97196676
39.19168457,23.97133583
39.19166362,23.97122767
39.19164266,23.97116457
39.19157979,23.97089417
39.19160075,23.97081305
39.19161472,23.97076798
39.19164266,23.97073193
39.19166362,23.9707139
39.19169855,23.97067785
39.19171252,23.97065982
39.19176142,23.97063278
39.19179634,23.97063278
39.19195003,23.97058772
39.19203386,23.97058772
39.1920618,23.9705787
39.19214563,23.97059673
39.19221548,23.97061476
39.19227836,23.97065081
39.19234821,23.97068686
39.19239711,23.9707139
39.19250888,23.97081305
39.19264859,23.9709843
39.19334016,23.97175044
39.19386408,23.97243546
39.19391297,23.97254362
39.1939968,23.97271487
39.19514939,23.97533776
39.19531704,23.97579745
39.19539388,23.97604982
39.19551961,23.97656358
39.19551263,23.97671681
39.19551263,23.97693313
39.19549866,23.97696918
39.19549866,23.97698721
39.19548469,23.97701425
39.19544976,23.97706833
39.19540785,23.9771134
39.19540785,23.9771134
39.19537991,23.97718551
39.19535197,23.97721255
39.19529608,23.9772486
39.19524719,23.97728465
39.19519829,23.97732071
39.19513542,23.97734775
39.19494682,23.97742887
39.19494682,23.97742887
39.19496777,23.97742887
39.19496777,23.97742887
39.19496777,23.97742887
39.19496777,23.97742887
39.19496777,23.97742887
39.19497476,23.97741084
39.19498174,23.97741985
39.19499571,23.97741084
39.19517733,23.97734775
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19512843,23.97736577
39.19494682,23.97718551
39.19511446,23.97742887
39.19511446,23.97742887
39.1950516,23.97720353
39.19499571,23.97717649
39.19499571,23.97717649
39.19499571,23.97717649
39.19496777,23.97717649
39.19494682,23.97717649
39.19501667,23.97718551
39.19501667,23.97718551
39.19501667,23.97718551
39.19501667,23.97720353
39.19500968,23.97720353
39.19506557,23.9772486
39.19506557,23.9772486
39.19502365,23.97721255
39.19502365,23.97723057
39.19502365,23.9772486
39.19502365,23.97723057
39.19514939,23.97740183
39.19510049,23.97732071
39.19510049,23.97732972
39.19511446,23.97736577
39.19506557,23.97726663
39.19508652,23.97730268
39.19510049,23.97732071
39.1950516,23.97728465
39.19497476,23.9770503
39.19501667,23.97708636
39.19503064,23.97708636
39.19506557,23.97710439
39.1950516,23.97713143
39.19508652,23.97714945
39.1950516,23.97713143
39.19504461,23.97713143
39.19500968,23.9770503
39.19503064,23.9770503
39.19503064,23.9770503
39.19503064,23.9770503
39.19502365,23.9770503
39.19502365,23.9770503
39.19503064,23.9770503
39.19502365,23.9770503
39.19503064,23.9770503
39.19504461,23.97705932
39.1950516,23.97706833
39.19504461,23.97705932
39.19504461,23.97705932
39.19504461,23.97705932
39.19506557,23.97707734
39.19506557,23.97710439
39.19507954,23.97709537
39.19507954,23.9771134
39.19506557,23.97708636
39.19506557,23.97707734
39.19506557,23.97707734
39.19506557,23.97707734
39.19506557,23.97709537
39.19506557,23.97709537
39.19506557,23.97709537
39.19506557,23.97714945
39.19504461,23.97728465
39.1950516,23.97726663
39.1950516,23.97723057
